New PAW TMT results file!																																																										
"Program ""PAW_protein_grouper.py"" run on Tue Aug 29 11:02:42 2023"																																																										
2724	1	sp|Q7TQK0|CCNT2_MOUSE	 	 	"sp|Q7TQK0|CCNT2_MOUSE, sp|Q9QWV9|CCNT1_MOUSE"	 	2.4	723	80251	Cyclin-T2 OS=Mus musculus OX=10090 GN=Ccnt2 PE=1 SV=1	3	1	0.333	0	2	1	0	1	0	0	1.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	11214.37012	4873.287598	7996.664551	4934.010254	7196.730469	4981.783691	2577.170898	150	150	150	6866.141113	0	0	0	0	0	0	0	0	0	0	0	0
2725	1	sp|Q7TQK1|INT7_MOUSE	 	 	 	 	4.7	966	106860	Integrator complex subunit 7 OS=Mus musculus OX=10090 GN=Ints7 PE=1 SV=1	8	8	1	3	3	2	3	3	2	3	3	2	3	36550.74951	29329.47327	75689.90869	41145.77026	42319.2699	18300.83545	28150.90063	150	150	150	40556.00118	3	20224.66028	18499.80579	27687.1499	16653.91797	16653.48096	15857.66553	19303.8291	150	150	150	19262.78007	2	0	0	0	0	0	0	0	0	0	0	0
2726	1	sp|Q7TQK4|EXOS3_MOUSE	 	 	 	 	25.9	274	29546	Exosome complex component RRP40 OS=Mus musculus OX=10090 GN=Exosc3 PE=1 SV=3	10	10	1	5	3	2	5	3	2	5	3	2	5	634741.2109	527925.6992	386186.5059	288333.4473	201798.5444	129742.1016	221647.8184	4763.977784	6649.05664	150	361454.5849	3	149609.6436	113302.5034	108247.0508	51455.60742	59092.54981	62092.75732	47172.24414	1895.415527	150	150	90633.35205	2	127129.7266	88769.58203	83199.55469	49989.09766	49690.90625	38796.45312	63845.81641	150	2910.470459	150	72929.22005
2727	1	sp|Q7TQK5|CCD93_MOUSE	 	 	 	 	19.7	629	72602	Coiled-coil domain-containing protein 93 OS=Mus musculus OX=10090 GN=Ccdc93 PE=1 SV=1	16	16	1	8	2	6	8	2	6	8	2	6	8	249569.3945	193777.3862	105310.5068	96596.78101	72128.80493	72569.80493	91958.35498	150	150	150	131658.7797	2	40505.78906	29312.61328	38838.42969	17973.99805	18570.6543	15027.86035	37880	150	150	150	26704.89079	6	41641.14624	15154.47546	15231.43701	7204.950684	11612.19324	10403.97717	14393.00244	150	150	150	16874.69664
2728	1	sp|Q7TSC1|PRC2A_MOUSE	 	 	"sp|Q3TLH4|PRC2C_MOUSE, sp|Q7TPM1|PRC2B_MOUSE, sp|Q7TSC1|PRC2A_MOUSE"	 	20.5	2158	229200	Protein PRRC2A OS=Mus musculus OX=10090 GN=Prrc2a PE=1 SV=1	92	87	0.946	28	39	25	26	38	23	26.684	38.38	23.687	26	2542508.814	1508115.364	1006542.226	748313.7847	521391.5046	402707.217	711305.4613	18461.24011	17535.45972	150	1121596.485	38	1989543.365	1229724.902	1198995.063	531627.0541	515995.105	385758.8131	521729.8311	15584.86347	17186.10144	150	975274.0504	23	360683.7104	211109.8234	143838.7206	99730.2749	116280.931	74554.57568	147285.6337	2037.395996	3753.704346	150	167699.6727
2729	1	sp|Q7TSE6|ST38L_MOUSE	 	 	"sp|Q7TSE6|ST38L_MOUSE, sp|Q91VJ4|STK38_MOUSE"	 	12.7	464	53771	Serine/threonine-protein kinase 38-like OS=Mus musculus OX=10090 GN=Stk38l PE=1 SV=2	14	3	0.214	4	6	4	2	1	0	2.222	1.625	0	2	40305.20508	36559.39356	26696.01172	23838.88721	16626.90088	16431.53174	22612.21729	150	150	150	26742.98836	1	7220.026367	5782.409668	8227.700195	3779.472168	3999.394287	4858.254883	3662.56543	150	150	150	5644.542928	0	0	0	0	0	0	0	0	0	0	0	0
2730	1	sp|Q7TSG2|CTDP1_MOUSE	 	 	 	 	15.4	960	104553	RNA polymerase II subunit A C-terminal domain phosphatase OS=Mus musculus OX=10090 GN=Ctdp1 PE=1 SV=1	14	14	1	6	4	4	6	4	4	6	4	4	6	197326.7605	113331.4318	82241.37646	63195.86426	39336.07355	38788.10449	58494.26526	150	150	150	89036.60184	4	220297.5254	189767.1577	150776.8867	81361.2146	72924.08899	78855.34741	103708.1528	3208.320679	3813.247863	150	132330.3701	4	85946.08496	56445.77246	49884.39734	36991.02808	34404.47827	26811.29688	35268.52356	150	727.274658	150	48413.843
2731	1	sp|Q7TSH2|KPBB_MOUSE	 	 	 	 	10.8	1085	123888	Phosphorylase b kinase regulatory subunit beta OS=Mus musculus OX=10090 GN=Phkb PE=1 SV=1	13	13	1	7	2	4	7	2	4	7	2	4	7	301896.2021	396194.333	217603.8135	260415.7764	216218.4526	226052.1465	230264.5566	6919.069702	4173.466797	150	269730.1207	2	41189.98242	22894.01953	70381.29102	34069.93066	47166.31055	40207.84375	36786.80469	3115.121094	150	150	42651.56299	4	56738.85547	36181.71387	30857.01953	30739.23853	46991.77832	46462.86621	44572.90625	2101.839844	150	150	41328.57865
2732	1	sp|Q7TSH3|ZN516_MOUSE	 	 	 	 	8	1157	124787	Zinc finger protein 516 OS=Mus musculus OX=10090 GN=Znf516 PE=1 SV=1	9	9	1	1	8	0	1	8	0	1	8	0	1	9447.234375	9684.911133	5483.117676	4848.001953	6525.27002	6691.740234	4453.854492	150	150	150	7113.379232	8	159348.5234	98475.94531	74383.15772	33500.70673	32954.85327	42942.48908	29163.21356	678.147217	150	150	73600.94592	0	0	0	0	0	0	0	0	0	0	0	0
2733	1	sp|Q7TSH6|SCAF4_MOUSE	 	 	"sp|Q6DID3|SCAF8_MOUSE, sp|Q7TSH6|SCAF4_MOUSE"	 	4.1	1183	129054	SR-related and CTD-associated factor 4 OS=Mus musculus OX=10090 GN=Scaf4 PE=1 SV=1	9	4	0.444	5	3	1	2	2	0	2.6	2.25	0	2	94174.49609	41142.77197	42714.48584	25737.30566	18306.49854	13084.34497	15063.21411	150	150	150	39193.31718	2	37973.85547	21252.04492	23535.73242	5432.207764	8534.522949	9183.145996	7742.14917	150	150	150	17651.91825	0	0	0	0	0	0	0	0	0	0	0	0
2734	1	sp|Q7TSI3|PP6R1_MOUSE	 	 	"sp|Q7TSI3|PP6R1_MOUSE, sp|Q922D4|PP6R3_MOUSE"	 	22	856	94526	Serine/threonine-protein phosphatase 6 regulatory subunit 1 OS=Mus musculus OX=10090 GN=Ppp6r1 PE=1 SV=1	22	21	0.955	8	9	5	8	8	5	8	8.421	5	8	301945.3726	350974.4204	193454.4861	183360.7012	124145.2821	124787.5517	183696.6201	3965.943359	7231.198731	150	213111.3023	8	143433.8447	129290.123	212260.998	95872.78613	129367.6108	103849.3389	122596.9453	4584.77771	3385.692138	150	135679.1169	5	95313.55273	43934.9541	31554.42432	24137.17993	39676.46484	32491.53662	52677.88965	2198.419189	150	150	44518.01876
2735	1	sp|Q7TSJ2|MAP6_MOUSE	 	 	 	 	24.7	906	96449	Microtubule-associated protein 6 OS=Mus musculus OX=10090 GN=Map6 PE=1 SV=2	42	42	1	11	20	11	11	20	11	11	20	11	11	924826.5347	629543.4541	359942.9351	276195.3301	190945.8896	154348.3743	287984.8145	825.301636	7768.5625	150	422633.753	20	491227.6833	438970.045	472251.2963	294781.5415	296172.6892	291057.6217	315041.0106	6546.948975	12786.62744	150	380743.4795	11	133641.5311	110100.7354	89536.29541	60525.93591	64589.25256	46444.88623	73958.41345	2072.243408	150	150	84139.77276
2736	1	sp|Q7TSS2|UB2Q1_MOUSE	 	 	"sp|Q7TSS2|UB2Q1_MOUSE, sp|Q8K2Z8|UB2Q2_MOUSE"	 	18	422	46172	Ubiquitin-conjugating enzyme E2 Q1 OS=Mus musculus OX=10090 GN=Ube2q1 PE=1 SV=2	9	7	0.778	5	2	2	4	2	1	4.8	2	2	4	275545.0449	204593.4653	139720.6924	108231.8108	75734.6637	68111.30188	95100.97656	3890.762452	2457.029297	150	145322.8298	2	154481.0137	73537.47559	102422.3457	34978.09961	39679.40332	35238.38867	55694.46777	1425.638306	1535.044189	150	73389.45443	1	34698.15625	19746.92578	13858.44629	12125.12695	11154.72754	9159.851562	13274.45117	150	150	150	16790.53906
2737	1	sp|Q7TSV4|PGM2_MOUSE	 	 	 	 	30.6	620	68747	Phosphopentomutase OS=Mus musculus OX=10090 GN=Pgm2 PE=1 SV=1	29	29	1	15	10	4	15	10	4	15	10	4	15	1553733.023	1651101.12	907097.2153	779358.4946	611215.8184	421863.5144	451397.7117	13721.14087	9728.06311	150	987394.8643	10	276954.5728	239665.9038	282108.5703	114222.2813	151818.4841	154277.6377	105594.8989	4549.904052	1824.913574	150	203174.575	4	143425.9434	80005.17383	65579.55664	50001.14746	41944.85059	27873.17188	42922.6416	150	150	150	68138.30729
2738	1	sp|Q7TSZ8|NACC1_MOUSE	 	 	"sp|Q7TSZ8|NACC1_MOUSE, sp|Q9DCM7|NACC2_MOUSE"	 	5.6	514	56536	Nucleus accumbens-associated protein 1 OS=Mus musculus OX=10090 GN=Nacc1 PE=1 SV=1	7	6	0.857	1	3	3	1	2	3	1	2.667	3	1	2136.165527	2241.578857	1768.265625	150	150	869.589355	878.091553	150	150	150	1219.266561	2	310308.834	136063.7686	234868.0566	77106.67578	94011.10156	75127.70313	158744.5908	4796.893555	7684.665527	150	154581.0233	3	69443.49316	24277.77539	21848.65552	9409.033448	29825.59082	20847.11108	35903.6532	150	150	150	29275.27657
2739	1	sp|Q7TT18|MCAF1_MOUSE	 	 	 	 	7.8	1306	138591	Activating transcription factor 7-interacting protein 1 OS=Mus musculus OX=10090 GN=Atf7ip PE=1 SV=1	12	12	1	4	5	3	4	5	3	4	5	3	4	237972.0703	113046.0479	104128.542	52987.83643	37306.53906	24528.54053	46379.77112	150	2137.200439	150	94994.92936	5	17104.12671	16784.56165	30847.4624	9297.575195	38402.91077	35581.52686	14936.89624	1256.106567	150	150	24669.69393	3	28720.8584	20343.87793	16971.69336	9784.202637	8641.376343	6598.568481	10137.72217	775.949036	150	150	15176.76286
2740	1	sp|Q7TT37|ELP1_MOUSE	 	 	 	 	39.5	1333	149582	Elongator complex protein 1 OS=Mus musculus OX=10090 GN=Elp1 PE=1 SV=2	107	107	1	43	32	32	43	32	32	43	32	32	43	5161212.196	4692338.221	2889103.991	2451091.887	1743921.769	1509113.432	2565452.238	57994.26062	83872.39355	150	3074463.582	32	3712041.214	3033015.109	3831597.468	2048064.571	2101536.618	1585768.794	2432887.037	84085.47168	98066.40759	150	2718670.629	32	2468409.948	1276167.65	1007554.167	759284.7645	788996.2167	561439.7432	984924.0523	16673.4704	27792.01648	150	1143642.081
2741	1	sp|Q7TT45|RRAGD_MOUSE	 	 	"sp|Q7TT45|RRAGD_MOUSE, sp|Q99K70|RRAGC_MOUSE"	 	14.7	449	51232	Ras-related GTP-binding protein D OS=Mus musculus OX=10090 GN=Rragd PE=1 SV=2	14	2	0.143	7	3	4	1	0	1	1.857	0	2	1	49674.32813	55966.17578	39542.68359	32589.46094	29070.47656	16889.43945	19154.03125	150	150	150	37288.76074	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2742	1	sp|Q7TT50|MRCKB_MOUSE	 	 	"sp|Q3UU96|MRCKA_MOUSE, sp|Q7TT50|MRCKB_MOUSE, sp|Q9JLV5|CUL3_MOUSE"	 	20	1713	194750	Serine/threonine-protein kinase MRCK beta OS=Mus musculus OX=10090 GN=Cdc42bpb PE=1 SV=2	48	37	0.771	21	14	13	17	10	10	19.345	12.37	11.245	17	483618.6992	479504.5869	329993.4693	297163.7163	297949.9021	245966.2178	308931.7474	4479.431397	5028.789246	150	355699.4319	10	316547.2271	281376.8491	245833.5693	171006.6781	156576.4233	226720.9565	107037.3849	12213.15845	150	150	233010.2839	10	92911.02466	117476.1265	86761.82397	71474.94422	98984.72534	52849.69812	95462.39905	1512.477051	3080.443359	150	86743.05713
2743	1	sp|Q80SW1|SAHH2_MOUSE	 	 	"sp|P50247|SAHH_MOUSE, sp|Q68FL4|SAHH3_MOUSE, sp|Q80SW1|SAHH2_MOUSE"	 	37.2	530	58951	S-adenosylhomocysteine hydrolase-like protein 1 OS=Mus musculus OX=10090 GN=Ahcyl1 PE=1 SV=1	42	17	0.405	19	11	12	10	4	3	13.667	5.985	5.815	10	262490.1582	278041.4507	166919.5481	179549.8472	174006.2839	154661.7411	182291.9021	3800.853516	5937.570313	150	202611.5049	4	61085.23779	44871.95606	60337.21094	27133.7926	37366.41894	26373.25769	32318.43701	150	150	150	42861.31234	3	29896.02246	18295.55444	15096.72681	13630.76318	15160.10059	11760.53687	17989.95776	150	150	150	17306.61739
2744	1	sp|Q80SY4|MIB1_MOUSE	 	 	 	 	22.9	1006	110087	E3 ubiquitin-protein ligase MIB1 OS=Mus musculus OX=10090 GN=Mib1 PE=1 SV=1	31	31	1	13	6	12	13	6	12	13	6	12	13	1453876.346	853015.1953	627194.4282	526252.8084	373073.1575	368149.3626	596912.8501	14120.69092	15318.48584	150	700260.2163	6	123631.7217	100658.5742	117066.3147	100349.124	80460.9104	67563.2627	98539.20215	2697.723145	2803.717041	150	98288.31795	12	331559.4109	174101.792	155184.2881	121018.7563	123646.8196	97933.90063	172905.6591	4016.796143	6445.233887	150	167240.8279
2745	1	sp|Q80SY5|PR38B_MOUSE	 	 	 	 	21.4	542	63752	Pre-mRNA-splicing factor 38B OS=Mus musculus OX=10090 GN=Prpf38b PE=1 SV=1	22	22	1	7	10	5	7	10	5	7	10	5	7	437744.1152	542041.5938	325560.3076	337100.8306	246767.8369	241450.583	295867.5903	14251.30396	12128.01892	150	355110.8778	10	374074.1104	304332.7463	413263.7505	159045.6985	207536.7485	201266.7186	156247.7456	10672.75098	8304.573242	150	276586.6288	5	150006.1746	86061.354	54444.97241	38581.31543	46490.61694	33760.60352	48031.93433	150	150	150	68224.17281
2746	1	sp|Q80SY6|ADAL_MOUSE	 	 	 	 	18.6	360	41000	Adenosine deaminase-like protein OS=Mus musculus OX=10090 GN=Adal PE=2 SV=1	8	8	1	5	3	0	5	3	0	5	3	0	5	298193.3994	190422.7747	120621.8698	98655.47937	61279.89014	68762.75623	101149.8804	861.671692	5283.276856	150	139656.0283	3	292305.2295	173050.7002	192548.0664	93631.08838	124077.2588	110252.4731	109791.1914	4384.15918	150	150	164310.8027	0	0	0	0	0	0	0	0	0	0	0	0
2747	1	sp|Q80SZ7|GBG5_MOUSE	 	 	 	 	73.5	68	7318	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5 OS=Mus musculus OX=10090 GN=Gng5 PE=1 SV=2	12	12	1	4	5	3	4	5	3	4	5	3	4	1517484.219	1138801.656	550576.7031	473471.4766	283319.3828	350895.5781	495168.5938	15320.46045	19848.08923	150	719091.5026	5	3073840.142	2111555.345	3659977.706	1146678.271	1413266.749	1257073.876	1900877.789	62464.14063	91012.50928	150	2110398.681	3	941509.375	326167.0137	257501.9746	115281.8568	280403.407	245519.5635	395537.9172	12809.92188	14961.18555	150	361063.8651
2748	1	sp|Q80T21|ATL4_MOUSE	 	 	 	 	6.9	1036	113224	ADAMTS-like protein 4 OS=Mus musculus OX=10090 GN=Adamtsl4 PE=2 SV=1	6	6	1	2	4	0	2	4	0	2	4	0	2	0	0	0	0	0	0	0	0	0	0	0	4	25695.6604	61605.39551	43310.1001	49049.62427	29500.76025	28933.46777	41256.34375	150	150	150	39682.50138	0	0	0	0	0	0	0	0	0	0	0	0
2749	1	sp|Q80T69|RSBN1_MOUSE	 	 	 	 	4.7	795	89250	Lysine-specific demethylase 9 OS=Mus musculus OX=10090 GN=Rsbn1 PE=1 SV=3	3	3	1	1	2	0	1	2	0	1	2	0	1	20174.99219	13068.04688	13302.47461	10591.6875	9162.861328	9061.770508	9295.509766	150	150	150	12560.3055	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2750	1	sp|Q80T85|DCAF5_MOUSE	 	 	 	 	15.4	946	103675	DDB1- and CUL4-associated factor 5 OS=Mus musculus OX=10090 GN=Dcaf5 PE=1 SV=2	15	15	1	4	6	5	4	6	5	4	6	5	4	347186.793	230368.7588	154935.5723	110256.7339	73281.11963	54888.35107	108537.166	1809.058594	1813.615112	150	161819.5548	6	78161.07617	58963.57446	86725.77734	32265.13281	49345.70899	47081.34106	58686.1665	693.871704	1087.516357	150	58757.10181	5	6393.266602	2060.123291	1725.331543	150	726.110229	150	2256.975098	150	150	150	1867.471944
2751	1	sp|Q80TA9|EPG5_MOUSE	 	 	 	 	3.9	2572	290798	Ectopic P granules protein 5 homolog OS=Mus musculus OX=10090 GN=Epg5 PE=1 SV=2	9	9	1	7	2	0	7	2	0	7	2	0	7	130223.5593	211193.3735	109009.0115	127778.8	92258.9209	83414.18213	131898.4919	2091.379395	1464.459717	150	125646.3079	2	34433.76758	25208.37988	78710.34375	39498.72266	59648.10547	40976.5293	47007.05469	2518.95459	1737.925415	150	46412.64144	0	0	0	0	0	0	0	0	0	0	0	0
2752	1	sp|Q80TB8|VAT1L_MOUSE	 	 	 	 	43.2	417	45817	Synaptic vesicle membrane protein VAT-1 homolog-like OS=Mus musculus OX=10090 GN=Vat1l PE=1 SV=2	26	26	1	14	7	5	14	7	5	14	7	5	14	503254.7236	621327.8633	320780.426	309716.9233	239022.7189	209511.5952	224030.764	6930.770019	5536.150757	150	367269.0417	7	216350.5981	138913.9697	211126.583	100991.0168	150888.0479	170133.0925	101157.6345	7113.227296	150	150	164733.8847	5	264868.8008	126926.2397	88946.82031	84506.26953	113397.9893	91148.01831	99577.38037	3042.554077	3781.538818	150	128299.023
2753	1	sp|Q80TE0|RPAP1_MOUSE	 	 	 	 	8.9	1409	155268	RNA polymerase II-associated protein 1 OS=Mus musculus OX=10090 GN=Rpap1 PE=1 SV=2	20	20	1	8	5	7	8	5	7	8	5	7	8	227626.1602	197801.6167	84349.34778	104800.8625	72062.91602	63291.04614	143079.5325	2343.797607	3053.815186	150	124988.6582	5	39390.07422	20722.09503	42191.17517	19165.65027	26562.57275	20105.36701	32735.67871	150	150	150	28022.82241	7	85396.58142	52437.34204	39511.34497	39105.99597	46501.72266	40309.59937	62500.65137	150	1623.739014	150	50543.7644
2754	1	sp|Q80TE4|SI1L2_MOUSE	 	 	"sp|G3X9J0|SI1L3_MOUSE, sp|Q80TE4|SI1L2_MOUSE, sp|Q8C0T5|SI1L1_MOUSE"	 	2.1	1722	189410	Signal-induced proliferation-associated 1-like protein 2 OS=Mus musculus OX=10090 GN=Sipa1l2 PE=1 SV=3	10	3	0.3	3	5	2	1	1	1	1.047	1.114	1.037	1	35252.8125	35551.31641	32025.5332	29582.80273	28415.88086	23820.45117	22021.28125	150	150	150	30774.79948	1	19702.6543	28540.41992	19616.18164	12602.4502	12053.65234	12245.19629	13318.87695	150	150	150	17460.09245	1	14409.41406	17031.17969	9970.804688	13585.41016	8453.806641	7209.634766	9442.079102	150	150	150	11776.70833
2755	1	sp|Q80TH2|ERBIN_MOUSE	 	 	 	 	18.3	1402	157247	Erbin OS=Mus musculus OX=10090 GN=Erbin PE=1 SV=3	36	36	1	14	11	11	14	11	11	14	11	11	14	308257.1801	348806.0518	155299.1915	346815.8706	488583.6069	987987.4235	394296.7585	40470.02136	9898.782104	150	439291.5541	11	687960.245	674165.6919	666947.8558	746824.4333	841779.1777	1013539.299	790123.4961	46164.95551	27729.58569	150	771869.4504	11	158295.1912	99906.80957	82177.95435	65175.76147	75865.5625	68030.44043	73135.60229	1583.131104	150	150	91575.28658
2756	1	sp|Q80TJ1|CAPS1_MOUSE	 	 	"sp|O88735|MAP7_MOUSE, sp|Q80TJ1|CAPS1_MOUSE"	 	3.7	1355	153111	Calcium-dependent secretion activator 1 OS=Mus musculus OX=10090 GN=Cadps PE=1 SV=3	4	3	0.75	0	2	2	0	2	1	0	2	1.091	0	0	0	0	0	0	0	0	0	0	0	0	2	15889.37207	13072.52393	10969.77466	5816.921325	7876.367676	9860.321289	5388.148926	150	150	150	10580.88016	1	15660.54004	27185.85547	19122.39844	32157.19727	68846.05469	83245.57813	48477.97266	4900.911621	150	150	41036.27067
2757	1	sp|Q80TL7|MON2_MOUSE	 	 	 	 	8.9	1715	189076	Protein MON2 homolog OS=Mus musculus OX=10090 GN=Mon2 PE=1 SV=2	17	17	1	10	3	4	10	3	4	10	3	4	10	117607.5601	140554.6976	77504.26831	87039.83325	61509.7439	64217.35815	81863.47467	150	150	150	91405.57688	3	10388.54004	17179.12695	15278.21777	18309.76172	13765.01172	15227.20801	19315.00195	1452.080566	1490.645874	150	15024.64437	4	26411.43164	35721.04395	24195.01172	27063.46973	21482.4834	11077.71436	21693.51489	150	150	150	24325.19246
2758	1	sp|Q80TM9|NISCH_MOUSE	 	 	 	 	22.6	1593	175010	Nischarin OS=Mus musculus OX=10090 GN=Nisch PE=1 SV=2	65	65	1	35	18	12	35	18	12	35	18	12	35	2455537.895	2624562.87	1439984.611	1421498.933	1048830.78	931494.0543	1511917.096	27876.31824	41979.42267	150	1653651.524	18	1133193.716	1018177.581	1359410.75	992228.8027	1588700.65	853701.8154	1381546.954	43177.97565	60408.72437	150	1157568.886	12	526430.1836	470698.7095	328757.8179	283727.0083	313025.21	228534.2356	400217.5803	12264.52246	16275.58716	150	358528.8608
2759	1	sp|Q80TN4|DJC16_MOUSE	 	 	 	 	3.4	772	89135	DnaJ homolog subfamily C member 16 OS=Mus musculus OX=10090 GN=Dnajc16 PE=1 SV=2	4	4	1	0	1	3	0	1	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	10941.20215	8868.455078	17611.82031	5604.713867	7746.083984	5928.230469	4703.456543	150	150	150	9450.08431	3	25645.37061	8995.853272	7390.791626	7498.396484	7564.82666	3849.03125	8510.178101	150	150	150	10157.37832
2760	1	sp|Q80TP3|UBR5_MOUSE	 	 	 	 	9.1	2792	308349	E3 ubiquitin-protein ligase UBR5 OS=Mus musculus OX=10090 GN=Ubr5 PE=1 SV=2	21	21	1	14	7	0	14	7	0	14	7	0	14	277628.658	193361.9503	116371.7395	88609.08862	75751.67957	61794.13574	80722.19775	150	150	150	135586.2086	7	205815.9512	90963.63477	155237.6523	58753.98718	72763.69824	61432.50842	69423.05981	1761.165527	883.335571	150	107494.572	0	0	0	0	0	0	0	0	0	0	0	0
2761	1	sp|Q80TQ5|PKHM2_MOUSE	 	 	 	 	3.9	1018	112732	Pleckstrin homology domain-containing family M member 2 OS=Mus musculus OX=10090 GN=Plekhm2 PE=1 SV=2	3	3	1	2	1	0	2	1	0	2	1	0	2	14088.55591	14126.23755	9307.246826	8821.64917	4878.010376	3403.876953	7207.059082	150	150	150	9104.262797	1	2909.232178	2563.579102	5777.581055	1738.929321	2820.967285	3237.820557	3108.67749	150	150	150	3174.684916	0	0	0	0	0	0	0	0	0	0	0	0
2762	1	sp|Q80TR8|DCAF1_MOUSE	 	 	 	 	4.7	1506	168929	DDB1- and CUL4-associated factor 1 OS=Mus musculus OX=10090 GN=Dcaf1 PE=1 SV=4	6	6	1	2	2	2	2	2	2	2	2	2	2	37446.646	26249.47852	18300.73047	13597.02393	8008.567322	6181.102051	10082.57654	150	150	150	18297.25805	2	72161.16406	45510.02148	59237.62305	45319.36133	31304.23047	38461.22754	38709.59961	150	2173.480957	150	48665.60465	2	43152.04492	23122.9043	16682.12354	8029.568116	11816.70801	7344.797363	8862.588378	150	150	150	18358.02437
2763	1	sp|Q80TV8|CLAP1_MOUSE	 	 	"sp|Q80TV8|CLAP1_MOUSE, sp|Q8BRT1|CLAP2_MOUSE"	 	23.9	1535	169225	CLIP-associating protein 1 OS=Mus musculus OX=10090 GN=Clasp1 PE=1 SV=2	57	47	0.825	26	20	11	22	17	8	24.146	18.594	9.143	22	763254.3926	803008.0571	595502.6663	589566.4077	522174.1316	391131.4703	461790.1401	18682.9419	15220.64441	150	610772.8543	17	480794.573	417502.5659	455801.6948	262686.1895	249423.4573	263167.1649	282323.1948	12375.41724	7262.34729	150	354895.9409	8	321419.1514	307273.3896	223219.9258	140438.2321	120337.73	69331.22424	129479.469	150	1323.313965	150	197003.2755
2764	1	sp|Q80TY0|FNBP1_MOUSE	 	 	 	 	7	616	71343	Formin-binding protein 1 OS=Mus musculus OX=10090 GN=Fnbp1 PE=1 SV=2	3	3	1	2	0	1	2	0	1	2	0	1	2	53565.34375	35499.73047	41442.13867	24727.49756	23921.70752	9822.425049	8457.446045	150	150	150	31496.47384	0	0	0	0	0	0	0	0	0	0	0	0	1	27165.1582	15555.79102	12047.08008	7183.291992	4643.589844	2757.604736	4138.854492	150	150	150	11558.75264
2765	1	sp|Q80TZ3|AUXI_MOUSE	 	 	"sp|Q80TZ3|AUXI_MOUSE, sp|Q99KY4|GAK_MOUSE"	 	10.4	938	102298	Putative tyrosine-protein phosphatase auxilin OS=Mus musculus OX=10090 GN=Dnajc6 PE=1 SV=2	11	5	0.455	8	2	1	5	0	0	5.556	0	0	5	83417.35205	124543.0688	74860.07568	69596.26416	51456.47681	55775.69727	66675.79614	1510.183838	150	150	76608.1558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2766	1	sp|Q80TZ9|RERE_MOUSE	 	 	 	 	2	1558	171753	Arginine-glutamic acid dipeptide repeats protein OS=Mus musculus OX=10090 GN=Rere PE=1 SV=3	3	3	1	0	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19012.89893	9095.4729	17398.04395	4872.412598	4898.453613	6559.798218	10947.7124	150	150	150	10306.18003	0	0	0	0	0	0	0	0	0	0	0	0
2767	1	sp|Q80U30|CL16A_MOUSE	 	 	 	 	4.7	1036	116231	Protein CLEC16A OS=Mus musculus OX=10090 GN=Clec16a PE=1 SV=2	4	4	1	3	1	0	3	1	0	3	1	0	3	30900.36523	32484.70947	25601.77881	22931.6333	17386.15991	18074.27661	21119.72925	150	150	150	24563.15389	1	8504.266602	4016.039795	12838.14844	6789.177246	10523.41406	7673.996094	8019.301758	150	150	150	8390.840373	0	0	0	0	0	0	0	0	0	0	0	0
2768	1	sp|Q80U35|ARHGH_MOUSE	 	 	 	 	5.5	2057	221669	Rho guanine nucleotide exchange factor 17 OS=Mus musculus OX=10090 GN=Arhgef17 PE=1 SV=2	8	8	1	4	3	1	4	3	1	4	3	1	4	43431.5625	58650.3252	45039.86475	45550.96289	45771.61133	42044.29321	43221.23828	150	150	150	46748.10331	3	15712.26636	31822.16602	35305.74024	89333.07031	70867.54272	82393.49707	19708.33081	1110.799438	150	150	54239.04712	1	26664.02344	17192.45898	15860.12598	11282.49609	16375.98828	14712.23731	20718.87891	2074.932129	1573.796997	150	17014.55501
2769	1	sp|Q80U44|ZFY16_MOUSE	 	 	 	 	7.5	1528	166669	Zinc finger FYVE domain-containing protein 16 OS=Mus musculus OX=10090 GN=Zfyve16 PE=1 SV=2	11	11	1	7	2	2	7	2	2	7	2	2	7	101017.0332	79007.59668	60226.46045	51537.11084	31013.74829	27339.34155	46000.97461	150	150	150	58356.88184	2	40735.88281	22123.68359	39256.36035	15492.1582	17524.12305	13278.13672	22751.76416	150	150	150	24735.05745	2	9239.86084	5231.205566	2599.837159	1728.311157	3006.312256	1720.890381	3809.352783	150	150	150	3921.06956
2770	1	sp|Q80U56|AVL9_MOUSE	 	 	 	 	6.6	649	72185	Late secretory pathway protein AVL9 homolog OS=Mus musculus OX=10090 GN=Avl9 PE=1 SV=2	5	5	1	4	1	0	4	1	0	4	1	0	4	60801.94727	60155.97949	28268.25586	24161.12158	16314.40625	16122.52222	26049.63916	150	150	150	34304.03878	1	7488.232422	8162.316895	11354.46875	4189.398926	5990.133789	7421.96875	5682.651367	150	150	150	7434.419922	0	0	0	0	0	0	0	0	0	0	0	0
